"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"vary-sv-compliance"
"11/14/2020 21:25:22:197 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","299"
"[run number]","duration","initial-infected","allow-exogenous-infections?","exogenous-infection","visual-elements?","min-radius","daily-contacts","p-infect-base","asym-infectiousness","lose-immunity?","min-immunity-duration","recovery-mean","recovery-stdev","death-mean","death-stdev","incubation-mean","incubation-stdev","imposed-lockdown?","lockdown-threshold","lockdown-compliance","shield-vulnerable?","shield-threshold","shield-compliance","personal-protections?","protections-threshold","protections-strength","protections-compliance","test-and-trace?","testtrace-threshold","contact-history-length","test-coverage-sym","test-coverage-asym","contacts-traced","isolation-compliance-tested","isolation-compliance-traced","isolation-symptomatics?","isolation-sym-threshold","isolation-compliance-sym","isolation-duration-case","isolation-duration-contact","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count exposeds","count symptomatics","count asymptomatics","count recovereds","count-locked","num-contacts","lockdown-active?","shielding-active?","protections-active?","get-age-bracket-data ""0-18"" ""infected""","get-age-bracket-data ""19-39"" ""infected""","get-age-bracket-data ""40-49"" ""infected""","get-age-bracket-data ""50-59"" ""infected""","get-age-bracket-data ""60-69"" ""infected""","get-age-bracket-data ""70-79"" ""infected""","get-age-bracket-data ""80+"" ""infected""","get-age-bracket-data ""0-18"" ""dead""","get-age-bracket-data ""19-39"" ""dead""","get-age-bracket-data ""40-49"" ""dead""","get-age-bracket-data ""50-59"" ""dead""","get-age-bracket-data ""60-69"" ""dead""","get-age-bracket-data ""70-79"" ""dead""","get-age-bracket-data ""80+"" ""dead"""
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","6","89762","148","30","60","0","0","269651","false","false","false","26","23","12","14","3","10","2","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","5","89815","110","15","59","0","0","269715","false","false","false","21","18","10","11","6","5","4","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","14","89178","419","151","247","5","0","269660","false","true","false","70","107","54","65","55","31","21","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89711","163","36","90","0","0","269722","false","false","false","21","41","12","23","13","12","4","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","6","89754","136","30","80","0","0","269724","false","false","false","23","37","12","10","11","10","7","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","6","89722","148","24","106","0","0","269759","false","false","false","32","30","10","25","8","19","6","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","4","89831","93","10","66","0","0","269832","false","false","false","19","21","7","8","10","7","4","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","18","88796","572","227","392","13","0","269778","false","true","false","139","161","67","107","65","56","37","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","7","89733","155","36","76","0","0","269651","false","false","false","30","27","16","19","6","12","2","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","6","89776","125","18","80","0","0","269712","false","false","false","26","24","12","13","12","6","6","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","15","89054","484","184","272","6","0","269660","false","true","false","80","132","61","77","57","32","23","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89642","204","47","107","0","0","269722","false","false","false","27","50","14","28","13","16","6","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","7","89698","174","38","89","1","0","269724","false","false","false","27","40","13","14","13","13","8","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","7","89675","171","37","117","0","0","269759","false","false","false","37","36","14","25","12","23","7","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","5","89796","111","21","72","0","0","269832","false","false","false","23","24","9","10","12","10","5","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","19","88664","636","262","423","15","0","269778","false","true","false","154","183","79","111","72","62","39","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89688","173","45","94","0","0","269651","false","false","false","36","34","17","22","10","17","3","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","7","89728","154","25","92","0","0","269712","false","false","false","30","28","14","14","15","7","10","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","16","88926","539","209","316","10","0","269660","false","true","false","95","152","70","87","66","39","26","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","10","89586","227","61","125","0","0","269722","false","false","false","34","60","18","30","18","19","8","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89641","206","52","100","1","0","269724","false","false","false","30","47","15","19","18","14","10","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89616","206","48","130","0","0","269759","false","false","false","45","41","16","26","15","26","9","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","6","89743","144","29","84","0","0","269832","false","false","false","32","27","14","12","12","11","5","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","20","88528","686","307","461","18","0","269778","false","true","false","169","207","89","125","83","69","44","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89651","184","53","112","0","0","269651","false","false","false","38","42","23","24","11","23","4","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89679","180","32","107","1","0","269712","false","false","false","35","36","16","16","20","8","10","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","17","88775","615","232","366","12","0","269660","false","true","false","112","172","76","95","77","49","29","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","11","89519","259","73","146","2","0","269719","false","false","false","43","68","23","36","20","22","10","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89554","233","63","149","1","0","269759","false","false","false","49","47","25","30","17","32","13","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","7","89684","176","39","101","0","0","269832","false","false","false","40","40","15","15","12","12","6","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89586","237","69","107","1","0","269724","false","false","false","34","53","20","23","20","16","11","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","21","88370","756","350","497","26","0","269778","false","true","false","185","236","102","131","88","81","51","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","10","89563","240","64","132","1","0","269651","false","false","false","42","48","28","29","15","26","9","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89624","209","45","118","3","0","269712","false","false","false","41","42","19","20","24","11","10","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","18","88630","667","268","420","15","0","269660","false","true","false","139","193","89","107","83","59","33","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","12","89451","272","94","180","2","0","269719","false","true","false","60","75","33","45","25","27","12","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","10","89470","291","75","163","1","0","269759","false","false","false","54","54","29","35","19","35","13","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","8","89631","208","46","115","0","0","269832","false","false","false","46","43","17","18","16","13","8","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","10","89521","274","80","124","1","0","269724","false","false","false","40","58","25","25","23","21","13","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","22","88189","830","383","566","31","0","269775","false","true","false","218","263","112","144","95","92","57","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","11","89494","267","79","159","1","0","269651","false","false","false","54","60","32","34","21","26","12","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","10","89549","259","62","126","3","0","269712","false","false","false","45","49","21","22","27","16","12","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","19","88458","752","308","461","21","0","269660","false","true","false","165","218","97","117","92","67","34","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","13","89358","328","111","197","5","0","269719","false","true","false","64","87","41","51","27","29","15","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","11","89390","327","89","192","2","0","269759","false","false","false","66","67","36","39","23","39","13","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","9","89576","224","59","141","0","0","269832","false","false","false","56","49","24","23","23","17","8","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","11","89455","299","91","154","1","0","269724","false","true","false","46","74","29","29","26","27","15","0","0","0","0","0","0","0"
